Timestamp(us),ax_mean,ax_std,ax_<lambda_0>,ay_mean,ay_std,ay_<lambda_0>,az_mean,az_std,az_<lambda_0>,gx_mean,gx_std,gx_<lambda_0>,gy_mean,gy_std,gy_<lambda_0>,gz_mean,gz_std,gz_<lambda_0>,mx_mean,mx_std,mx_<lambda_0>,my_mean,my_std,my_<lambda_0>,mz_mean,mz_std,mz_<lambda_0>,period
01-01-1970 00:59,-7288.374827,386.9179075,296.8616573,-8008.772876,393.7562741,295.7996537,-8090.029474,435.207823,331.1262575,20.62417817,123.7721129,79.74316016,10.56177647,101.5880172,71.16123821,-4.585925008,62.29010988,47.89087312,446.341173,7.637316226,6.220212174,-144.7354553,9.316571829,7.13606552,-759.3076668,20.91735629,16.2483235,0
01-01-1970 00:59,-9336.219223,1753.701579,1466.863628,-2086.762337,5334.514847,4688.184477,-8101.764781,2156.395675,1665.435013,-391.5181457,1039.134036,729.1817183,-75.7385074,578.2769263,358.1016504,91.1026046,669.4680141,485.672596,461.3224162,12.80781633,10.22519787,-110.653127,46.37750578,37.98161302,-717.2852795,37.84115933,31.44263326,0
01-01-1970 00:59,-5534.387516,4728.979771,3740.747185,3030.006379,2448.460954,1959.063884,-10884.71381,3337.659733,2527.893366,96.42926887,919.8442454,681.2590517,76.03813225,1745.464431,1284.316014,594.9551057,1718.127953,1251.426525,414.2480209,86.15138392,61.98372861,-4.452758401,123.7553667,97.34395699,-965.7242297,136.8835761,104.1948795,0
01-01-1970 00:59,6530.265659,4134.926972,3447.59555,3757.229216,4271.29573,3303.206993,-8092.035296,6374.456577,5519.293081,-92.82544758,1738.437273,1179.04598,324.693478,1568.734385,1110.049532,-90.48670908,1631.565805,1073.506618,106.6830976,68.79129253,59.36334272,258.5096747,40.70628221,34.51345522,-952.598996,237.7542256,204.9642146,0
01-01-1970 00:59,9036.020077,3938.100398,2955.19005,7313.035617,6339.577491,4637.339303,-277.7272805,8889.112348,7291.025841,537.2440277,3124.094024,2406.803307,-106.6581289,2697.797055,2003.567332,336.5369831,1347.732163,892.5816388,62.6465654,58.90201563,50.02137236,244.5854414,82.68143253,59.98822702,-571.517783,329.3051902,270.6344942,0
01-01-1970 00:59,6819.029122,2764.88841,2174.022752,6115.85118,6668.711501,5562.579053,-2439.287636,7542.683675,6147.760396,-1613.513187,2607.930704,1673.087931,-68.85545839,1524.838099,1142.475268,103.3289637,1425.010454,1024.206842,97.81919532,87.99181478,74.89090195,140.4574781,161.5705646,139.3122453,-609.836474,437.0989374,355.6720257,0
01-01-1970 00:59,7872.510146,1820.972006,1403.593343,-332.1175164,1281.827463,969.319728,11199.95246,1744.778888,1252.689777,-75.23913262,625.6423427,407.3899406,130.7030242,1006.509515,636.0409988,95.57200885,792.7551826,587.4480048,74.38187259,37.42098988,28.33519051,-257.9770083,17.69907313,13.48711391,-250.3282513,29.37711977,22.86803548,0
01-01-1970 00:59,3241.341783,3340.500605,2880.405016,283.603257,5240.280846,4057.328487,11587.47561,4084.433019,2616.798722,710.3855847,1827.185814,1254.292936,-166.2085706,1016.016877,741.4317145,17.52805456,767.6869172,551.3989721,225.992054,75.04223482,69.86502775,-171.1523809,160.1704789,120.5444096,-264.0027972,117.2365982,104.1862237,0
01-01-1970 00:59,5139.176222,2060.563176,1401.467082,4647.498082,4274.814483,3605.528947,-9396.782918,4517.010824,3501.370234,548.5623652,1681.5289,1197.151767,28.80881535,1333.630975,791.2320215,-177.492298,680.7839911,478.0232103,137.5423161,26.99875294,21.53660799,248.1546526,28.72785322,21.77811198,-977.4643164,305.764617,254.7198081,0
01-01-1970 00:59,4650.61901,1208.890779,879.0186199,1078.990751,1090.829671,858.730188,-12268.38976,744.5575643,544.4516704,74.46510172,298.5681923,208.8115643,112.1429284,532.906399,329.5853533,3.553883807,282.8034477,206.3558056,164.9851024,17.67333195,13.66056339,203.345408,14.55620989,11.46164982,-1208.42037,22.68543974,17.60595706,0
01-01-1970 00:59,4751.958797,4099.207679,3685.042928,10455.9007,5272.173708,4376.950148,-4214.856259,1434.391578,1158.624049,-153.9073053,299.4822312,204.705039,-52.60913246,882.5208006,646.3482606,-474.5475248,582.1741724,513.3655906,134.6896995,78.18152718,65.54260617,402.4378075,148.6839562,134.2745526,-768.0134337,260.0091912,233.9948677,0
01-01-1970 00:59,4368.680335,1050.268394,760.5687546,7940.208719,1706.515606,882.4018841,-8981.804623,1270.765442,978.4273252,162.7379159,481.4781582,329.873992,-56.4543182,263.2670083,197.469265,162.4299682,308.7006389,235.4159218,119.2756648,18.01403094,14.70425668,347.3234782,30.19272266,19.74960648,-984.8169918,76.34041328,45.18942204,0
01-01-1970 00:59,4025.218689,1293.138212,1000.473556,10890.96432,4002.546783,3537.15209,-5270.476271,2229.329524,1884.649386,165.501123,520.8686739,413.5730326,268.4472327,552.2079251,460.8976148,-29.2883305,526.987856,415.6624167,121.8474449,41.23264823,35.22256739,490.0447886,156.7887553,139.4031315,-750.2606605,290.2276797,260.7142479,0
01-01-1970 00:59,5972.863536,382.561686,294.9770169,6330.207802,685.1898221,557.4347486,-10142.99246,513.3600913,433.1461932,-60.72397252,122.7591775,99.51473913,-24.46936392,166.7085139,121.0750785,-34.6482864,116.5007616,86.84277132,136.4458341,9.744104111,7.839185196,304.918237,18.96570763,14.46255929,-1182.486173,27.10057062,22.7162255,0
01-01-1970 00:59,5184.750268,291.6706285,236.3257826,7803.60475,441.5388649,313.4508873,-9397.450893,134.3598241,106.5176381,-16.02160733,52.9947413,42.18884549,-5.967528548,78.51045488,56.64874145,-25.27668648,37.96194595,31.00834367,159.7916048,8.322488334,6.749382991,355.9543389,13.21003254,10.43160612,-1141.678931,22.24414431,18.4577239,0
01-01-1970 00:59,4237.611103,538.2112705,469.9116623,10328.90969,2479.569832,2255.343271,-7449.84766,1672.260484,1525.065591,-71.77680085,393.3807708,255.1332354,0.774030902,236.3704083,149.0380684,-15.44732634,264.2896831,162.4992148,182.7461986,22.03949567,17.96400875,406.9987637,45.83467862,39.57744833,-991.4087389,137.0863343,123.3019571,0
01-01-1970 00:59,3114.067799,547.0895763,434.1258002,5433.788468,986.2498671,860.7306834,-11153.36912,1178.537629,883.9799082,76.00484061,307.8270312,219.6982672,-175.0724729,302.0062852,231.0374038,148.680516,328.6636346,248.0261336,211.7349042,9.34918471,7.470646627,265.9503588,17.56314904,12.38848938,-1036.568864,42.70599224,36.02356454,0
01-01-1970 00:59,3471.037533,1165.350863,1030.234462,7805.335916,2007.794763,1795.765004,-10225.03141,1113.502834,998.653002,-8.755704369,168.4221241,130.5758501,183.3620941,407.3937451,343.7561113,-153.274764,244.9707903,193.2733517,188.8718625,32.80516963,27.94201611,310.2282554,41.86143805,34.17121704,-1002.378338,62.6793562,53.62153158,0
01-01-1970 00:59,5357.059534,298.696638,221.2170323,7705.818846,1061.896678,917.322829,-9198.466691,590.9580037,497.1412372,-26.06736321,223.0269572,167.3364918,53.38316334,130.2119291,95.1761711,-6.308767975,160.7645279,135.3788367,160.0912296,17.25850614,14.29293833,352.3505176,25.19730823,22.12729623,-1118.47465,58.62511762,46.41272385,0
01-01-1970 00:59,4674.314343,1017.29247,823.6920564,1601.544838,7286.318395,6607.588849,-9088.454429,2523.117016,2089.706983,217.4111308,1281.97071,976.5326972,-7.324163352,147.6144629,112.6822532,97.25323724,373.8285015,285.1912689,193.6408915,32.36798791,28.18537807,134.9310639,221.4406549,203.8427853,-1213.988399,118.766202,108.1813883,1
01-01-1970 00:59,4909.353403,1101.25244,919.3323132,2932.045694,8038.491956,7230.463666,-9304.350789,2611.232996,2155.328158,-98.35186172,1709.042492,1545.88103,32.83389139,322.590058,259.2936931,-187.7982067,613.5725223,538.7241745,188.0895086,43.3067027,36.94491099,135.9963968,223.0721651,200.7153675,-1180.96308,189.1431311,159.8423746,1
01-01-1970 00:59,5354.312973,1031.885344,754.3705149,3706.750749,7741.343349,6933.760144,-9355.170495,2206.123965,1813.811077,-113.516209,1605.621909,1466.743112,-36.33783772,311.4561848,247.984519,-132.6172941,645.096047,562.106566,180.7320536,39.77152608,33.25752766,166.2418623,225.0313766,203.2881463,-1175.36176,192.4819441,166.4449413,1
01-01-1970 00:59,5439.389788,1048.055847,814.649378,3050.355901,8698.877079,7913.216847,-8411.485339,2942.47996,2422.739687,-14.86472244,1668.815172,1502.028767,13.45815016,274.2986997,220.4018863,-173.4578278,744.4877706,654.326272,179.741627,42.92067616,36.55822845,136.3209904,254.7417978,232.2280797,-1159.13208,215.5148145,189.627583,1
01-01-1970 00:59,5528.087071,1068.287752,820.7475763,4611.909142,8743.342653,7857.087122,-8429.329664,2924.036132,2426.59253,196.1044737,1790.827407,1591.041322,10.68662016,223.3778985,168.8359478,-42.08897053,898.3068356,765.0479798,188.3308731,45.07199909,38.3852743,167.4403617,251.5174486,229.7110644,-1119.847931,237.482702,215.0474235,1
01-01-1970 00:59,5700.379691,1364.003297,1094.145444,3739.027006,8585.919766,7720.582029,-8339.109289,2404.208499,1995.131727,236.8368095,1779.194012,1615.932158,13.64957715,301.3662148,242.6195694,44.68571937,975.235666,854.7203751,173.5660256,49.81127204,44.15505045,151.3438482,235.1183119,213.3322376,-1163.526578,222.6874012,188.9351166,1
01-01-1970 01:00,4814.880019,760.9754462,588.9148349,3174.225813,8573.65531,7621.407863,-8716.278733,2603.052121,2167.371247,287.0322972,1951.134692,1778.319513,-5.626289122,325.1758598,269.6210963,36.09647324,767.7824021,666.2328647,180.9068348,40.16649155,35.09672495,129.1799311,234.1738819,209.2200528,-1166.963941,260.0527304,219.304427,1
01-01-1970 01:00,5093.012897,844.654783,621.7073155,2048.788017,9179.778485,8386.714012,-8070.349576,2870.294325,2454.124563,153.1827999,1796.346534,1642.503404,0.651000118,224.3550313,173.5912742,-37.57671567,793.2900801,703.9777716,189.4987179,46.91140004,41.07852354,107.8929689,252.1973553,230.5026689,-1169.855452,236.2711314,195.6342247,1
01-01-1970 01:00,5119.698381,961.2512126,786.4511827,1572.023466,8865.70294,8121.673189,-8268.963778,2991.552259,2555.705212,41.98909557,1645.035857,1477.615832,73.88249781,300.5924137,253.9390638,-73.86585201,744.2677785,648.3216233,183.1124067,38.65435034,33.00084904,99.50874663,246.519331,224.0641344,-1202.361289,202.8974689,165.8230533,1
01-01-1970 01:00,5349.285933,1421.528122,1114.908781,1116.352307,8602.677478,7894.960371,-8387.165788,3106.429041,2805.514114,-61.13179524,1662.059499,1481.624979,53.74937151,353.5448263,297.3540408,-134.3734288,804.6257792,696.6602691,168.563955,41.36081721,34.95373731,107.1991182,244.1613043,223.6965946,-1215.769502,179.6915836,149.8124322,1
01-01-1970 01:00,5841.294929,1890.991132,1498.959942,2342.658617,7802.65989,7014.44063,-8754.647361,1857.735884,1527.903871,-56.69568267,1544.998062,1398.844622,14.70658709,374.3102491,303.9722547,-183.9530209,760.9610826,654.4645988,161.8473643,62.05421074,49.79132706,147.5652457,227.6671719,206.5530586,-1193.064596,186.9785472,159.4079185,1
01-01-1970 01:00,5628.036932,1175.521548,952.1662046,2478.163962,8451.49049,7665.659792,-8537.028157,2102.540593,1795.447069,36.71236886,1488.753582,1353.563648,50.09561275,256.1429878,207.2606727,-69.8958225,830.4326501,728.8035252,163.1790303,42.85213546,37.60491798,155.1474194,234.7680878,212.5755184,-1187.737931,215.0899829,185.4598011,1
01-01-1970 01:00,5823.150979,1646.150102,1316.649199,2316.890879,8420.745262,7619.327135,-8624.21067,1807.657106,1451.507187,210.4448527,1267.920344,1110.827558,-82.00566081,224.350883,170.8297848,-31.26918376,806.1436144,683.2219275,159.29223,49.28076269,42.34598209,160.057938,233.2130815,210.6675738,-1175.120395,199.5415212,176.1557832,1
01-01-1970 01:00,4927.597228,1345.017775,950.8475222,2411.072961,8191.722096,7370.419771,-9253.040031,1950.258118,1594.683428,69.98737453,1493.689164,1344.718722,-9.130235449,284.5949808,223.5990501,-79.1758704,654.1114659,578.3370785,184.2443229,50.87676297,41.98659871,156.7870332,231.9607929,209.5979131,-1177.841988,203.9847125,174.5667727,1
01-01-1970 01:00,3916.038717,1210.314615,942.3451673,9147.380652,6182.648,4560.040749,-6373.212293,3233.337138,2781.965763,-725.2170155,888.5089816,799.0886936,261.5475379,234.3105443,199.7832013,-317.5773875,302.6897007,257.792406,150.8527963,61.86029859,52.1638566,382.9122538,206.0557017,158.4521152,-805.8660416,347.3873218,279.5708058,1
01-01-1970 01:00,6861.026541,3821.935386,3015.513191,7903.987402,6986.355707,6523.072665,-3514.158545,2505.978641,1937.276496,258.2766331,567.0545205,444.3403447,-5.701195342,864.9416908,584.715426,431.3266381,432.6720771,352.7203879,72.22623815,39.31842089,28.06952313,357.6771819,213.0787658,195.5718073,-779.5906056,422.5711616,401.6298191,1
01-01-1970 01:00,12083.65439,804.8030463,604.6110164,235.5217892,929.5054202,694.1179521,-5565.415335,1151.60122,954.3095211,48.6474259,185.664315,154.4907415,-41.63953324,337.3843654,250.0417766,-82.29696276,226.8187166,156.149831,24.97706161,29.71403299,24.9607487,124.127923,9.929191013,8.17276756,-1244.433614,40.92839501,33.11137726,0
01-01-1970 01:00,11410.10601,2872.615739,2182.142087,333.4158908,1837.08568,1509.626588,1745.988991,6974.237579,6095.639985,-564.3434321,1009.90554,824.9871016,774.6884098,809.5324119,694.0237367,-110.6448041,511.1582363,358.4235807,-9.146881279,50.84785155,41.77020297,165.6259667,78.35950937,65.81759521,-913.8724823,393.7822647,370.2677516,0
01-01-1970 01:00,5091.050915,614.4457921,479.1857177,-2122.767258,403.5057945,277.0532911,12966.008,484.5477163,375.033618,-43.1626263,117.5882627,84.34706266,8.514339894,207.7355251,151.5647383,-54.96451679,81.36484371,65.07186222,34.82306757,10.92739136,8.587248614,280.8150812,13.28825678,10.28712034,-349.4957585,19.79895772,15.66571957,0
01-01-1970 01:00,4995.86176,137.0585671,101.1513567,-2193.045935,129.0091568,85.84252363,13032.62459,134.7766284,98.89851014,-10.21221413,69.16099434,46.67056763,-14.88136826,109.9673779,67.28509122,18.01910643,89.461694,63.2674547,48.35612395,9.291754669,7.190996746,295.2470122,10.0952383,8.028947607,-325.2094987,17.31890833,13.57566969,0
01-01-1970 01:00,6247.752704,347.2903916,269.4306681,-3471.179023,394.0305181,229.6036988,12107.21655,344.2738049,214.849338,1.389926454,87.12432341,48.3531277,-36.03821286,99.67175449,65.36316417,19.59213697,94.28430835,47.52050349,11.62710932,8.265932888,7.017214324,255.8629884,10.2708409,8.060241766,-307.6231837,21.59616775,16.86854695,0
01-01-1970 01:00,6509.192044,29.6346172,24.50781573,-3435.665153,39.2365351,30.68025448,11997.68702,49.11770586,39.41731516,1.647936754,4.733318226,3.647100433,5.101945608,11.30316151,8.822620591,-0.557635164,7.662903144,5.717674704,2.380353089,6.060927075,4.791334498,259.050664,7.162937995,6.075726426,-315.7380238,16.28741105,12.71807674,0
01-01-1970 01:00,6517.340176,26.53989243,20.42109907,-3468.174451,34.3557786,27.04813523,11983.46316,63.29679142,52.66140049,3.01289447,6.41947006,5.249760541,4.610893747,17.00118731,13.97217326,-2.022467835,7.618213156,6.188751574,3.678727502,7.049512636,5.434529207,256.8700608,8.392946865,6.314094654,-314.7725659,17.01541321,13.59298135,0
01-01-1970 01:00,5881.319818,1110.861155,822.4829036,-3870.112884,1468.602723,953.3389029,12012.5351,874.6711483,588.5259888,53.79930899,271.5692757,192.1154681,26.43357137,188.6764698,122.5186046,4.203071018,290.314942,176.7861606,-22.82142717,64.0162614,49.32990476,204.1943451,75.47138903,63.08534937,-327.6314663,98.94044649,64.44764375,0
01-01-1970 01:00,5415.611226,639.6882308,537.8053249,-1466.214274,556.9396138,440.5590789,13041.72986,572.0483984,425.8864493,7.915090171,110.9914956,84.6934623,-5.384924649,84.42330318,65.21684736,-65.90914726,185.234957,143.0592207,-253.1663646,33.11640498,26.04272738,54.76476688,27.03099759,20.72072396,-677.7930578,51.63142927,42.49396347,0
01-01-1970 01:00,5732.624633,598.2880902,464.5609945,-901.3632266,686.3979839,517.6096308,12836.94772,624.9521929,479.30416,4.622924888,129.0071085,102.9412396,19.47231998,108.2171418,84.75859989,43.65821044,118.8663796,94.38155489,-240.2355245,34.0618877,25.77353444,-46.17156533,84.43344659,68.91267447,-775.9426975,67.36559167,51.35696606,0
01-01-1970 01:00,5414.346143,765.415673,613.0657642,-960.8220339,849.0000773,713.317414,12998.20935,656.0239777,515.2009599,15.7386283,165.650535,119.3633883,-8.34788164,144.9445149,116.6965605,-18.02742934,112.6338485,88.77185608,-223.3203989,33.40555631,29.82399317,45.39316696,49.08807278,39.33608386,-678.5254742,66.01269061,61.72272206,0
01-01-1970 01:00,4997.026968,341.4038344,234.2959906,-713.9228228,412.8372354,372.1693708,13161.88775,377.8654289,266.81461,27.40735218,83.29738715,59.97158119,24.80228044,94.01003474,72.43597555,14.95627448,90.58297272,66.45196764,-208.3724474,11.48485218,8.936810948,-4.67747705,49.71556965,45.97810128,-680.3731608,28.01571725,23.05496811,0
01-01-1970 01:00,5299.248581,639.2133042,476.380896,-924.6756232,966.9321311,799.5489506,13051.734,550.8120315,408.3815328,-6.741559448,141.4178192,107.8632866,-10.57009938,99.26029948,69.12012705,185.6342493,242.0600605,210.7734413,-152.4757643,75.23542006,65.23499131,-74.51503919,28.14031755,22.86404049,-695.9952684,64.41940016,55.95660801,0
01-01-1970 01:00,5738.715028,1141.33571,773.3843758,-2225.846534,1121.969044,833.4864603,12660.83175,1016.339872,698.5900195,7.199319662,232.1097773,159.8989703,38.21049313,421.6365085,272.7894628,-161.6059998,491.6934228,336.9626169,-132.7005233,86.95399878,79.00774758,23.19595825,59.58359418,54.56751385,-609.0790889,45.66310507,35.4908981,0
01-01-1970 01:00,5957.865647,659.9841081,463.5954038,-1196.060844,588.6945747,415.6479348,12650.54463,615.8394208,452.0943033,-41.76437694,120.7545665,92.78050385,-24.06154119,133.1685029,88.41896457,-33.8076722,153.6679923,119.4204835,-217.4943599,20.11596897,17.33429716,26.99120653,44.4229442,30.35566085,-708.1051066,28.58899318,23.4772727,0
01-01-1970 01:00,5932.530701,423.0764753,258.6236986,-1134.121726,318.9401321,183.3587649,12762.42955,281.8279096,172.0490908,17.97749186,107.2926586,55.97991217,24.18638489,71.54789623,40.40041797,11.77692176,37.78675693,26.04822051,-222.3299723,13.38879422,10.67463517,42.31368918,12.62770941,9.751790587,-708.9124292,22.4474464,17.85764192,0
01-01-1970 01:00,6043.575004,390.0613305,313.3142251,-684.94244,238.1406645,179.6930212,12727.20698,396.9942449,285.4304694,12.97542121,95.04957307,77.83737957,-6.208893024,56.78765876,42.82704645,-2.954634081,93.38456594,73.56456254,-222.9958053,18.86388018,15.73596496,-0.89055168,16.12148595,12.95261643,-743.3942573,32.22488445,27.18230062,0
01-01-1970 01:00,7823.479866,3422.419324,2751.664368,393.0329159,3317.250158,2796.617253,3931.927158,10102.68933,9387.406468,47.67364509,692.1350782,536.5142747,-742.6784868,2156.159729,1535.528991,208.6637493,1063.659028,772.0235796,-69.39644776,140.3244491,125.6070711,53.24999673,128.847951,115.9521592,-841.4464941,239.8859405,204.8435322,0
01-01-1970 01:00,12591.27717,994.1406891,753.6048066,3608.407211,1623.082284,1191.101054,-2264.897642,1268.965767,945.727932,-34.30704697,314.3498256,210.7138492,90.81962557,354.7245105,260.7755045,-87.79840818,240.9192034,200.6975565,-0.099874955,20.73376952,16.29559763,212.7502996,17.74008508,13.94387535,-1069.461016,42.73508065,35.86709372,0
01-01-1970 01:00,11058.59611,3528.53745,2631.193533,3943.346194,4011.325063,3149.830024,-4916.5444,5973.727662,4743.804008,221.0149521,1166.202698,887.1817329,-111.3356059,531.4120567,393.3441928,-9.038683435,867.4392098,601.872778,64.03649185,38.45004514,34.40392568,168.4973717,77.40298827,67.68109541,-1174.604375,133.5462863,122.0856465,0
01-01-1970 01:01,6175.518143,3894.611816,3520.122745,9494.287984,5815.648982,5344.077287,-4187.65698,2819.734655,2428.144587,-214.3150072,531.6080581,411.4931367,27.42399801,356.8619009,230.3183041,-297.0530843,454.8993937,391.8450697,149.9372759,41.86173139,35.29497674,328.5553096,192.4721332,169.5557133,-853.9308636,394.4588725,356.1873805,0
01-01-1970 01:01,6078.639437,546.3643239,370.4362074,4980.08984,2181.871566,1239.007574,-9835.652257,1999.084043,1752.787479,280.3406752,469.4013919,360.725199,-69.37980193,167.112696,144.7853928,230.6112706,446.13675,343.4000571,162.2718328,14.3814263,11.69868637,224.7269712,66.00634329,40.81057111,-1246.16478,104.8213763,63.88884342,0
01-01-1970 01:01,6134.561088,559.4411052,429.7329668,3445.36967,759.6888507,656.4717525,-11009.68235,599.6507445,505.6189561,-64.34443963,143.7685797,117.6328882,-26.57506089,92.3753013,74.28699138,-17.31165883,78.26238627,58.50009019,165.2847273,8.912459683,6.879220439,180.8652202,28.00428615,24.73652943,-1280.713191,27.53839706,23.39271196,0
01-01-1970 01:01,4354.997467,409.3768884,345.6635565,9075.820247,1548.998455,1146.992945,-8616.819923,879.9260451,767.1818081,-171.3188391,274.8802134,235.4678568,7.532236173,63.06096643,52.93955208,-72.33443601,74.61843358,63.1203056,195.4053491,12.88705951,10.83243759,323.3951037,36.72848187,27.4822584,-1033.630876,82.39663349,65.06204119,0
01-01-1970 01:01,3715.747818,146.6854912,110.868524,9700.987526,786.7934298,574.8849007,-8373.308137,777.2397596,597.8656283,121.356393,193.9137024,164.8354564,-5.717841164,45.22768225,35.85327773,0.224718649,43.73970387,26.91197241,210.4864673,7.819673542,6.15229723,335.9210876,21.08036328,15.68053436,-1008.520648,53.14599972,38.09830027,0
01-01-1970 01:01,4383.869651,605.2090316,453.4059944,6439.346159,4485.300456,3077.529213,-10006.83793,1559.293378,1239.073325,451.8759101,1018.950831,857.0987306,2.929665342,120.2512608,96.28611476,145.9339548,305.2490398,236.5648167,196.1710571,20.10748694,14.36035391,233.7656546,129.9464521,90.48903947,-1129.169593,127.543108,103.3639199,0
01-01-1970 01:01,5824.574197,1084.807228,941.9047187,2400.21156,8534.467536,7830.14885,-7926.051444,2377.992391,2005.955009,27.09108147,1625.9981,1412.208557,109.7625753,280.3881948,244.3360869,-36.978702,707.537993,601.2387385,198.2434624,39.15955915,34.15923204,79.51710985,214.2613931,197.6282327,-1156.668497,192.1284483,165.7617967,1
01-01-1970 01:01,6123.587286,789.8302932,622.8379784,2869.880457,7955.305979,7179.650953,-8180.467482,2152.811647,1800.645929,-236.6014606,1699.718979,1531.317577,61.43298581,179.341787,135.8463216,-131.4031377,743.888055,646.9856036,173.6192593,26.56224218,22.45693401,93.38143464,203.8467435,184.9878149,-1176.431378,206.998143,178.0360899,1
01-01-1970 01:01,6816.024551,941.099667,762.9805683,4073.641396,7625.797216,6763.849375,-8270.79482,1938.355775,1620.564025,-222.646243,1563.319793,1403.899626,-8.597569029,228.6164186,187.6287522,-103.4121928,958.4814373,849.7111467,162.6879785,40.02932373,35.10554724,133.3913251,194.5394665,172.4244549,-1167.113753,192.2432302,166.0660823,1
01-01-1970 01:01,6987.260161,712.5026781,506.4041398,4323.97797,7612.917977,6854.782359,-8145.634855,1829.945451,1459.88886,-88.32275166,1500.500718,1367.979266,38.75980538,273.8030527,230.0869271,-128.430869,716.0579186,647.6153409,159.0425426,31.29705345,26.3768091,134.1986476,203.6092671,184.1494417,-1144.625242,203.7006831,184.8742009,1
01-01-1970 01:01,7362.357199,1214.30941,981.5237816,4735.288003,7387.492555,6625.394889,-8352.101355,1998.21122,1631.551602,167.8398615,1468.614433,1311.935434,53.90750685,288.0804498,215.1248266,51.06939355,865.2990585,769.0857577,158.2185742,39.9952314,33.78769721,151.3355253,206.2283625,186.2949222,-1142.968983,193.4125925,174.4202894,1
