Timestamp(us), ax, ay, az, gx, gy, gz, mx, my, mz,period
3582311096,3574.691091,4119.009594,-10082.37669,322.9290205,-635.0382543,682.4788578,207.2405312,271.3269605,-1103.618251,0
3582331085,4022.463805,4217.219966,-9924.241342,259.6748825,-600.0820201,551.8091253,202.2467835,256.3457173,-1115.270329,0
3582351074,3949.222171,4467.739645,-9900.937186,211.4019877,-490.2195698,421.1393927,197.2530357,271.3269605,-1103.618251,0
3582371063,3748.63997,4538.484404,-9860.987204,168.9551319,-383.6862847,287.1404951,202.2467835,266.3332128,-1073.655764,0
3582391052,3712.019153,4535.987531,-9817.708057,143.1541019,-297.1279905,177.2780448,202.2467835,251.3519696,-1094.463046,0
3582411041,3529.747361,4380.349059,-10082.37669,119.8499458,-263.0040476,110.6947416,197.2530357,276.3207083,-1094.463046,0
3582431030,3370.779725,3999.99194,-10425.2807,88.22287674,-238.0353089,91.5520419,212.234279,271.3269605,-1063.668269,0
3582451019,3447.350523,3803.571195,-10797.31491,32.45936031,-235.5384351,75.73850739,207.2405312,261.3394651,-1084.475551,0
3582471008,3463.164058,3824.378478,-11291.69593,-29.96248644,-213.0665702,49.10518611,207.2405312,242.1967654,-1063.668269,0
3582490997,3533.908817,3879.309703,-12021.61539,-69.08017707,-148.9801409,19.97499096,212.234279,256.3457173,-1082.810968,0
3582510986,3050.347578,4335.40533,-12133.97472,-98.21037222,-95.71349835,36.62081676,207.2405312,271.3269605,-1063.668269,0
3582530975,3083.639229,4517.677122,-11648.74889,-102.3718287,-61.58955546,52.43435127,212.234279,266.3332128,-1073.655764,0
3582550964,2956.298662,4372.026146,-12011.6279,-89.88745932,-64.08642933,38.28539934,217.2280267,261.3394651,-1063.668269,0
3582570953,2951.304914,4316.26263,-12158.94346,-69.91246836,-20.80728225,27.46561257,207.2405312,251.3519696,-1084.475551,0
3582590942,2971.279905,4501.863588,-12105.67681,-54.09893385,4.99374774,20.80728225,217.2280267,251.3519696,-1052.848482,0
3582610931,3262.581857,4457.752149,-12257.98612,-10.81978677,43.27914708,16.6458258,212.234279,261.3394651,-1073.655764,0
3582630920,3222.631875,4426.957372,-12650.82761,23.30415612,75.73850739,-10.81978677,212.234279,256.3457173,-1084.475551,0
3582650909,3575.523382,4441.106323,-12722.40466,45.77602095,118.1853632,-26.63332128,222.2217744,261.3394651,-1052.848482,0
3582670898,3850.179508,4600.07396,-12367.01628,73.24163352,132.3343151,-12.48436935,212.234279,237.2030177,-1063.668269,0
3582690887,3959.209667,4471.06881,-12360.35795,100.7072461,124.8436935,3.32916516,197.2530357,251.3519696,-1052.848482,0
3582710876,3884.30345,4337.902203,-12282.12257,105.7009938,94.88120706,2.49687387,212.234279,246.3582218,-1073.655764,0
3582730865,4091.543982,4237.194957,-12267.14132,110.6947416,84.06142029,-3.32916516,217.2280267,251.3519696,-1042.860986,0
3582750854,3965.867997,4133.990837,-12203.88719,119.8499458,65.75101191,-10.81978677,207.2405312,256.3457173,-1084.475551,0
3582770843,3874.315955,4033.283591,-12206.38406,120.6822371,36.62081676,-0.83229129,212.234279,227.2155222,-1073.655764,0
3582790832,3758.627466,4024.960678,-11894.27483,110.6947416,19.97499096,10.81978677,207.2405312,256.3457173,-1063.668269,0
3582810821,3739.484766,3996.662775,-11790.23841,102.3718287,24.13644741,12.48436935,227.2155222,251.3519696,-1103.618251,0
3582830810,3604.653577,4157.294994,-11624.61245,87.39058545,9.15520419,8.3229129,217.2280267,251.3519696,-1032.0412,0
3582850799,3513.101535,4329.579291,-11601.30829,72.40934223,-6.65833032,3.32916516,212.234279,256.3457173,-1082.810968,0
3582870788,3186.011058,4375.355312,-11707.84158,48.27289482,-12.48436935,4.99374774,217.2280267,246.3582218,-1052.848482,0
3582890777,2996.248644,4435.280284,-11622.94786,8.3229129,-22.47186483,23.30415612,212.234279,246.3582218,-1082.810968,0
3582910766,3070.322569,4540.981278,-11233.43554,-34.12394289,-27.46561257,31.62706902,197.2530357,251.3519696,-1052.848482,0
3582930755,3111.937133,4489.379218,-11360.77611,-64.91872062,-11.65207806,12.48436935,207.2405312,246.3582218,-1084.475551,0
3582950744,2903.864311,4597.577086,-11509.75625,-103.20412,-14.98124322,-8.3229129,207.2405312,251.3519696,-1063.668269,0
3582970733,2835.616425,4688.296837,-11652.07806,-142.3218106,-3.32916516,-19.14269967,207.2405312,237.2030177,-1073.655764,0
3582990722,2980.435109,4886.382164,-11596.31454,-168.1228406,-11.65207806,-14.14895193,217.2280267,256.3457173,-1052.848482,0
3583010711,3027.043422,4992.915449,-11666.22701,-183.1040838,-43.27914708,-11.65207806,202.2467835,261.3394651,-1042.860986,0
3583030700,3065.328821,5165.199746,-11938.38626,-194.7561619,-44.94372966,-14.14895193,212.234279,261.3394651,-1052.848482,0
3583050689,3050.347578,5343.310082,-11823.53007,-201.4144922,-66.5833032,-7.49062161,212.234279,261.3394651,-1042.860986,0
3583070678,3090.29756,5378.266316,-11852.66026,-197.2530357,-81.56454642,-4.16145645,202.2467835,251.3519696,-1042.860986,0
3583090667,3125.253794,5238.441379,-12006.63415,-188.9301228,-87.39058545,-19.14269967,192.259288,256.3457173,-1042.860986,0
3583110656,3090.29756,5230.118466,-12095.68932,-173.9488796,-78.23538126,-38.28539934,222.2217744,261.3394651,-1063.668269,0
3583130645,3151.887115,5231.783049,-12013.29248,-158.9676364,-84.06142029,-51.60205998,202.2467835,256.3457173,-1032.0412,0
3583150634,3158.545446,5218.466388,-11818.53632,-138.1603541,-88.22287674,-51.60205998,222.2217744,261.3394651,-1052.848482,0
3583170623,3048.682995,5147.721629,-12010.79561,-120.6822371,-94.04891577,-44.11143837,202.2467835,256.3457173,-1022.053704,0
3583190612,2985.428857,5190.168484,-11986.65916,-115.6884893,-98.21037222,-26.63332128,212.234279,261.3394651,-1033.705782,0
3583210601,2937.155962,5290.043439,-11830.1884,-99.8749548,-109.8624503,-32.45936031,222.2217744,256.3457173,-1022.053704,0
3583230590,2875.566407,5352.465286,-11748.62385,-82.39683771,-104.0364113,-29.96248644,202.2467835,261.3394651,-1012.8985,0
3583250579,2753.219587,5440.688163,-11781.9155,-74.9062161,-85.72600287,-25.80102999,207.2405312,261.3394651,-992.0912177,0
3583270568,2791.504987,5518.091253,-11667.89159,-72.40934223,-58.2603903,-19.14269967,212.234279,251.3519696,-1032.0412,0
3583290557,2687.468575,5611.307877,-11585.49476,-70.74475965,-44.11143837,-29.96248644,207.2405312,246.3582218,-992.0912177,0
3583310546,2666.661293,5647.928694,-11538.05415,-73.24163352,-31.62706902,-38.28539934,202.2467835,276.3207083,-1042.860986,0
3583330535,2739.902927,5751.132814,-11675.38222,-82.39683771,-3.32916516,-31.62706902,227.2155222,261.3394651,-1012.8985,0
3583350524,2734.076888,5880.970255,-11718.66136,-98.21037222,-9.98749548,-27.46561257,207.2405312,256.3457173,-1012.8985,0
3583370513,2622.549855,5968.360841,-11708.67387,-109.030159,-17.47811709,-26.63332128,207.2405312,261.3394651,-1022.053704,0
3583390502,2564.289464,6022.459774,-11548.87394,-114.856198,-3.32916516,-22.47186483,217.2280267,276.3207083,-1033.705782,0
3583410491,2592.587368,6050.757678,-11538.88644,-117.3530719,20.80728225,-18.31040838,207.2405312,266.3332128,-1012.8985,0
3583430480,2630.872768,6039.937892,-11349.95632,-121.5145283,16.6458258,-26.63332128,222.2217744,256.3457173,-992.0912177,0
3583450469,2694.126906,5906.771285,-11451.49586,-118.1853632,14.98124322,-42.44685579,227.2155222,266.3332128,-1001.246422,0
3583470458,2692.462323,5791.915087,-11791.07071,-121.5145283,17.47811709,-51.60205998,222.2217744,256.3457173,-1022.053704,0
3583490447,2724.921683,5865.989012,-11647.9166,-130.6697325,2.49687387,-47.44060353,202.2467835,266.3332128,-992.0912177,0
3583510437,2776.523743,5989.168123,-11618.78641,-124.0114022,-5.82603903,-43.27914708,212.234279,281.314456,-992.0912177,0
3583530426,2781.517491,6068.235795,-11561.35831,-113.1916154,-4.99374774,-38.28539934,232.2092699,271.3269605,-1022.053704,0
3583550415,2836.448716,6084.881621,-11637.92911,-104.8687025,-9.15520419,-37.45310805,222.2217744,261.3394651,-1001.246422,0
3583570404,2802.324773,6116.50869,-11617.95412,-95.71349835,-39.94998192,-40.78227321,217.2280267,266.3332128,-992.0912177,0
3583590393,2767.368539,6171.439915,-11672.05305,-76.57079868,-56.59580772,-44.11143837,207.2405312,256.3457173,-992.0912177,0
3583610382,2729.08314,6213.05448,-11651.24577,-57.42809901,-64.08642933,-37.45310805,207.2405312,276.3207083,-982.1037222,0
3583630371,2711.605023,6224.706558,-11644.58744,-44.94372966,-83.229129,-25.80102999,222.2217744,271.3269605,-1001.246422,0
3583650360,2696.62378,6176.433663,-11591.3208,-40.78227321,-94.88120706,-22.47186483,202.2467835,271.3269605,-1012.8985,0
3583670349,2699.120653,6114.011816,-11626.27703,-38.28539934,-89.05516803,-23.30415612,212.234279,266.3332128,-980.4391396,0
3583690338,2639.195681,6094.869117,-11434.01774,-39.11769063,-92.38433319,-23.30415612,217.2280267,276.3207083,-961.29644,0
3583710327,2634.201933,6076.558708,-11327.48446,-34.95623418,-78.23538126,-24.13644741,222.2217744,266.3332128,-992.0912177,0
3583730316,2573.444669,5970.025423,-11473.96772,-34.95623418,-64.91872062,-27.46561257,217.2280267,261.3394651,-1001.246422,0
3583750305,2565.954047,5970.025423,-11473.13543,-45.77602095,-59.09268159,-25.80102999,212.234279,281.314456,-1012.8985,0
3583770294,2565.121756,6009.143114,-11465.64481,-66.5833032,-73.24163352,-18.31040838,227.2155222,261.3394651,-961.29644,0
3583790283,2479.395753,6122.334729,-11398.22922,-75.73850739,-48.27289482,-4.99374774,212.234279,276.3207083,-971.2839354,0
3583810272,2556.798843,6193.91178,-11478.96147,-76.57079868,-5.82603903,-1.66458258,227.2155222,271.3269605,-1001.246422,0
3583830261,2471.07284,6356.208582,-11347.45945,-84.06142029,-21.63957354,-4.99374774,212.234279,276.3207083,-961.29644,0
3583850250,2640.027972,6400.32002,-11275.05011,-74.9062161,2.49687387,3.32916516,217.2280267,271.3269605,-971.2839354,0
3583870239,2493.544705,6464.406449,-11342.4657,-67.41559449,-31.62706902,-8.3229129,227.2155222,266.3332128,-992.0912177,0
3583890228,2392.005167,6610.889716,-11336.63966,-63.25413804,-35.78852547,0.83229129,232.2092699,286.3082038,-982.1037222,0
3583910217,2406.986411,6592.579308,-11419.0365,-59.09268159,-5.82603903,8.3229129,217.2280267,291.3019515,-971.2839354,0
3583930206,2309.60833,6725.745914,-11652.07806,-73.24163352,20.80728225,16.6458258,207.2405312,271.3269605,-931.3339535,0
3583950195,2369.533303,6793.161509,-11464.81252,-89.05516803,23.30415612,34.95623418,222.2217744,281.314456,-980.4391396,0
3583970184,2394.502041,6801.484422,-11265.06261,-99.04266351,-4.16145645,37.45310805,222.2217744,261.3394651,-950.4766532,0
3583990173,2319.595825,6640.852203,-11083.62311,-91.5520419,-1.66458258,36.62081676,227.2155222,281.314456,-961.29644,0
3584010162,2148.143819,6530.157461,-11100.26893,-73.24163352,-26.63332128,29.96248644,227.2155222,276.3207083,-971.2839354,0
3584030151,2125.671955,6545.138705,-11210.96368,-56.59580772,-28.29790386,34.95623418,222.2217744,276.3207083,-992.0912177,0
3584050140,2196.416714,6532.654335,-11217.62201,-52.43435127,-24.13644741,42.44685579,217.2280267,281.314456,-950.4766532,0
3584070129,2233.037531,6734.901119,-11277.54698,-53.26664256,-35.78852547,44.94372966,212.234279,271.3269605,-940.4891577,0
3584090118,2429.458276,6718.255293,-11204.30535,-52.43435127,-18.31040838,43.27914708,217.2280267,271.3269605,-929.6693709,0
3584110107,2346.229147,6864.73856,-11334.97508,-59.09268159,-49.9374774,38.28539934,217.2280267,281.314456,-1001.246422,0
3584130096,2226.379201,6923.831242,-11279.21156,-61.58955546,-77.40308997,39.11769063,217.2280267,276.3207083,-982.1037222,0
3584150085,2294.627087,6859.744812,-11162.69078,-59.92497288,-74.07392481,38.28539934,212.234279,281.314456,-982.1037222,0
3584170074,2230.540657,6858.08023,-11194.31785,-60.75726417,-88.22287674,39.11769063,212.234279,286.3082038,-971.2839354,0
3584190063,2272.155222,6779.844848,-11272.55323,-62.42184675,-76.57079868,61.58955546,232.2092699,286.3082038,-931.3339535,0
3584210052,2206.40421,6605.895969,-11324.15529,-64.08642933,-82.39683771,61.58955546,227.2155222,291.3019515,-950.4766532,0
3584230041,2116.51675,6590.914726,-11386.57714,-58.2603903,-97.37808093,42.44685579,217.2280267,291.3019515,-950.4766532,0
3584250030,2168.11881,6673.311563,-11407.38442,-51.60205998,-93.21662448,34.12394289,212.234279,281.314456,-931.3339535,0
3584270019,2090.71572,6626.703251,-11348.29174,-41.6145645,-55.76351643,25.80102999,212.234279,271.3269605,-961.29644,0
3584290008,1992.505348,6629.200125,-11466.4771,-33.2916516,-56.59580772,14.98124322,222.2217744,271.3269605,-961.29644,0
3584309997,1824.382508,6710.764671,-11437.34691,-33.2916516,-52.43435127,-1.66458258,212.234279,286.3082038,-910.5266713,0
3584329986,1898.456432,6719.087584,-11245.91991,-36.62081676,-40.78227321,6.65833032,212.234279,286.3082038,-980.4391396,0
3584349975,1920.928297,6726.578206,-11266.72719,-33.2916516,-38.28539934,-3.32916516,207.2405312,276.3207083,-950.4766532,0
3584369964,1839.363751,6704.106341,-11315.00009,-31.62706902,-30.79477773,-14.98124322,227.2155222,286.3082038,-929.6693709,0
3584389953,1832.705421,6686.628224,-11300.01884,-37.45310805,-19.14269967,-18.31040838,217.2280267,276.3207083,-919.6818755,0
3584409942,1838.53146,6791.496926,-11225.11263,-38.28539934,-3.32916516,-19.14269967,232.2092699,276.3207083,-961.29644,0
3584429931,1906.779345,6863.073977,-11141.8835,-33.2916516,0,-16.6458258,227.2155222,301.289447,-940.4891577,0
3584449920,1920.096006,6825.620869,-11126.90226,-11.65207806,12.48436935,-18.31040838,212.234279,271.3269605,-971.2839354,0
3584469909,1866.829363,6841.434404,-11168.51682,-3.32916516,29.13019515,-15.81353451,207.2405312,281.314456,-919.6818755,0
3584489898,2018.306378,6909.68229,-11111.92101,4.99374774,48.27289482,-15.81353451,222.2217744,291.3019515,-961.29644,0
3584509887,2064.91469,6889.707299,-11114.41789,14.14895193,62.42184675,-20.80728225,212.234279,281.314456,-910.5266713,0
3584529876,2129.833411,6919.669785,-11286.70218,15.81353451,84.06142029,-28.29790386,212.234279,281.314456,-961.29644,0
3584549865,2260.503144,6908.017707,-11175.17515,28.29790386,125.6759848,-39.11769063,207.2405312,281.314456,-931.3339535,0
3584569854,2267.161474,6907.185416,-11149.37412,34.95623418,158.9676364,-54.93122514,217.2280267,281.314456,-898.8745932,0
3584589843,2245.5219,6774.851101,-11296.68968,28.29790386,183.1040838,-69.91246836,217.2280267,281.314456,-919.6818755,0
3584609832,2257.173978,6792.329218,-11337.47195,22.47186483,209.7374051,-83.229129,217.2280267,276.3207083,-931.3339535,0
3584629821,2370.365594,6883.048968,-11174.34286,20.80728225,259.6748825,-86.55829416,212.234279,286.3082038,-931.3339535,0
3584649810,2683.307119,6790.664635,-11285.0376,31.62706902,315.4383989,-91.5520419,212.234279,281.314456,-950.4766532,0
3584669799,2700.785236,6606.72826,-11419.86879,38.28539934,333.7488073,-127.3405674,212.234279,271.3269605,-910.5266713,0
3584689788,2976.273653,6516.008509,-11597.14683,27.46561257,366.2081676,-158.1353451,207.2405312,281.314456,-950.4766532,0
3584709777,3079.477773,6481.884567,-11677.0468,-4.16145645,393.6737802,-172.284297,217.2280267,281.314456,-971.2839354,0
3584729766,3275.898517,6424.456468,-11754.44989,-29.13019515,437.7852185,-167.2905493,202.2467835,286.3082038,-940.4891577,0
3584749755,3338.320364,6450.257498,-11692.86033,-45.77602095,476.9029092,-160.632219,212.234279,261.3394651,-971.2839354,0
3584769744,3511.436953,6364.531495,-11395.73234,-67.41559449,508.5299782,-150.6447235,202.2467835,281.314456,-982.1037222,0
3584789733,3473.151553,6155.626381,-11354.11778,-99.04266351,514.3560172,-151.4770148,212.234279,281.314456,-961.29644,0
3584809722,3697.03791,5989.168123,-11126.06996,-129.8374412,553.4737079,-169.7874232,212.234279,286.3082038,-961.29644,0
3584829711,3786.92537,5835.194234,-11251.74595,-166.458258,560.1320382,-182.2717925,207.2405312,271.3269605,-992.0912177,0
3584849700,3791.086826,5781.927592,-11408.21671,-208.9051138,565.9580772,-171.4520057,207.2405312,271.3269605,-982.1037222,0
3584869689,3836.030556,5720.338036,-11101.93352,-238.8676002,565.1257859,-149.8124322,207.2405312,276.3207083,-980.4391396,0
3584889678,4071.568991,5826.03903,-10550.95668,-238.0353089,610.0695156,-133.9988977,202.2467835,276.3207083,-971.2839354,0
3584909667,4256.337657,5668.735976,-10403.64113,-221.3894831,654.1809539,-135.6634803,202.2467835,271.3269605,-982.1037222,0
3584929656,4233.033501,5340.813208,-10549.2921,-195.5884532,548.4799601,-133.9988977,197.2530357,301.289447,-992.0912177,0
3584949645,4485.217762,5216.801806,-10286.28805,-228.8801048,546.8153775,-163.9613841,202.2467835,276.3207083,-950.4766532,0
3584969635,4751.550975,5071.983121,-9799.397648,-243.861348,560.1320382,-248.8550957,192.259288,291.3019515,-940.4891577,0
3584989624,4952.965467,5265.074701,-9461.487385,-253.0165522,660.006993,-343.7363028,207.2405312,276.3207083,-961.29644,0
3585009613,5158.541415,5047.846674,-9374.929091,-243.0290567,621.7215936,-337.9102637,197.2530357,296.2956992,-982.1037222,0
3585029602,5435.694415,4801.488452,-8880.548064,-231.3769786,478.5674918,-329.5873508,197.2530357,276.3207083,-992.0912177,0
3585049591,5018.716479,4637.527068,-9081.130265,-183.1040838,391.1769063,-457.7602095,202.2467835,291.3019515,-961.29644,0
3585069580,4869.736338,4789.004083,-8439.433681,-124.8436935,392.0091976,-491.0518611,197.2530357,281.314456,-940.4891577,0
3585089569,5134.404968,4848.096764,-8364.527465,-55.76351643,392.0091976,-528.5049692,192.259288,291.3019515,-980.4391396,0
3585109558,5334.987169,5160.205998,-8307.099365,1.66458258,335.4133899,-588.429942,212.234279,301.289447,-982.1037222,0
3585129547,5275.894487,5543.059991,-8256.329597,68.24788578,275.488417,-674.1559449,197.2530357,291.3019515,-971.2839354,0
3585149536,5217.634097,6139.812846,-9018.708418,170.6197145,337.9102637,-779.8569387,207.2405312,306.2831947,-992.0912177,0
3585169525,4835.612395,6511.847053,-9611.299817,231.3769786,477.7352005,-829.7944161,202.2467835,301.289447,-1001.246422,0
3585189514,4414.473002,7220.126941,-9616.293565,203.0790748,456.9279182,-809.8194252,207.2405312,306.2831947,-1012.8985,0
3585209503,4151.468955,8034.107822,-9052.00007,156.4707625,434.4560534,-748.2298697,212.234279,306.2831947,-992.0912177,0
3585229492,3914.265937,8248.006684,-9773.596618,143.1541019,462.7539572,-708.2798878,202.2467835,296.2956992,-982.1037222,0
3585249481,3240.942283,8782.337692,-10113.17146,140.657228,549.3122514,-641.6965846,187.2655403,316.2706902,-1022.053704,0
3585269470,3558.045265,9447.338433,-9181.00522,159.7999277,556.802873,-543.4862124,182.2717925,311.2769425,-1012.8985,0
3585289459,3350.804734,9622.119604,-8837.268917,216.3957354,526.0080953,-485.2258221,192.259288,291.3019515,-1022.053704,0
3585309448,3116.930881,9583.001913,-8949.628241,298.7925731,583.4361943,-478.5674918,192.259288,306.2831947,-1001.246422,0
3585329437,3116.930881,9351.624934,-9473.971754,358.717546,657.5101191,-473.573744,182.2717925,311.2769425,-1022.053704,0
3585349426,3027.875713,9660.405003,-9203.477085,356.2206721,766.5402781,-462.7539572,172.284297,301.289447,-1052.848482,0
3585369415,3205.153758,9888.452816,-8664.98462,337.0779725,889.719389,-441.1143837,177.2780448,301.289447,-1033.705782,0
3585389404,3187.675641,9793.571609,-8613.38256,313.7738163,936.3277013,-436.9529273,172.284297,330.4196421,-1073.655764,0
3585409393,3106.111094,9890.94969,-8633.357551,308.7800686,881.3964761,-372.0342066,177.2780448,316.2706902,-1073.655764,0
3585429382,2967.95074,9634.603973,-9225.94895,255.513426,754.0559087,-324.5936031,162.2968016,311.2769425,-1103.618251,0
3585449371,3249.265196,10520.9942,-8525.159683,164.7936754,774.0308997,-321.2644379,148.1478496,325.4258944,-1094.463046,0
3585469360,3167.70065,10769.017,-7940.891198,128.1728587,779.0246474,-302.1217383,153.1415974,325.4258944,-1094.463046,0
3585489349,3438.195319,10234.68599,-8406.142029,83.229129,802.3288036,-277.1529996,153.1415974,325.4258944,-1115.270329,0
3585509338,3877.64512,10738.22222,-9026.19904,47.44060353,727.4225875,-235.5384351,138.1603541,325.4258944,-1115.270329,0
3585529327,3637.112937,10113.17146,-9356.618682,-33.2916516,437.7852185,-209.7374051,148.1478496,325.4258944,-1103.618251,0
3585549316,1742.817961,9573.014418,-8990.410515,-173.9488796,258.0102999,-260.5071738,133.1666064,335.4133899,-1124.425533,0
3585569305,4861.413425,11315.00009,-8442.762846,-288.8050776,501.8716479,16.6458258,133.1666064,340.4071376,-1124.425533,0
3585589294,4144.810624,11195.98243,-8496.029488,-206.4082399,251.3519696,-78.23538126,128.1728587,360.3821286,-1094.463046,0
3585609283,4122.338759,10886.37007,-8398.651407,-185.6009577,209.7374051,-84.89371158,138.1603541,360.3821286,-1115.270329,0
3585629272,4225.542879,10623.36603,-9330.817652,-194.7561619,159.7999277,-116.5207806,133.1666064,355.3883808,-1094.463046,0
3585649261,4340.399077,10520.9942,-9472.307171,-230.5446873,-9.15520419,-74.9062161,118.1853632,355.3883808,-1094.463046,0
3585669250,4499.366714,11091.11373,-8730.735632,-257.1780086,-158.1353451,-30.79477773,118.1853632,365.3758763,-1103.618251,0
3585689239,4549.304191,11012.87835,-8776.511653,-253.0165522,-244.6936393,5.82603903,133.1666064,380.3571195,-1063.668269,0
3585709228,4717.427032,10876.38258,-9275.054136,-232.2092699,-304.6186121,26.63332128,133.1666064,390.344615,-1042.860986,0
3585729217,4616.719786,10968.76691,-9629.610225,-216.3957354,-400.3321105,35.78852547,123.1791109,390.344615,-1052.848482,0
3585749206,4587.58959,11154.36787,-9614.628982,-198.085327,-527.6726779,58.2603903,128.1728587,370.3696241,-1063.668269,0
3585769195,4851.425929,11220.95117,-9741.969549,-143.9863932,-583.4361943,64.08642933,123.1791109,390.344615,-1084.475551,0
3585789184,4749.886392,11392.40318,-9482.294667,-84.89371158,-589.2622333,43.27914708,138.1603541,400.3321105,-1063.668269,0
3585809173,4546.807317,10940.46901,-10357.03281,-28.29790386,-569.2872424,38.28539934,143.1541019,390.344615,-1052.848482,0
3585829162,4737.402023,10779.83679,-10233.8537,14.98124322,-595.9205636,56.59580772,138.1603541,400.3321105,-1042.860986,0
3585849151,4700.781206,10549.2921,-10173.92873,58.2603903,-611.7340982,74.9062161,138.1603541,390.344615,-1042.860986,0
3585869140,4544.310443,9957.532994,-10665.81288,84.89371158,-637.5351281,106.5332851,138.1603541,395.3383628,-1073.655764,0
3585889129,4550.136482,9607.970652,-10715.75036,126.5082761,-640.8642933,140.657228,153.1415974,400.3321105,-1063.668269,0
3585909118,4848.096764,9550.542553,-10381.16926,175.6134622,-608.404933,163.9613841,167.2905493,414.4810624,-1042.860986,0
3585929107,5253.422622,9308.345787,-10292.94638,237.2030177,-531.001843,168.9551319,158.1353451,390.344615,-1052.848482,0
3585949096,4820.631152,8864.73453,-10426.94528,302.9540296,-431.1268882,140.657228,153.1415974,380.3571195,-1115.270329,0
3585969085,5261.745535,8372.850377,-10451.08173,354.5560895,-314.6061076,169.7874232,192.259288,380.3571195,-1115.270329,0
3585989074,5382.427772,7925.909955,-10319.5797,393.6737802,-239.6998915,218.8926093,192.259288,395.3383628,-1094.463046,0
3586009063,5612.97246,6486.046023,-10749.8743,429.4623056,-103.20412,228.8801048,192.259288,380.3571195,-1073.655764,0
3586029052,6750.714653,7683.713189,-10242.17661,470.2445789,7.49062161,158.9676364,187.2655403,385.3508673,-1134.413028,0
3586049041,6047.428513,7048.674935,-9994.986102,535.1632995,44.94372966,139.8249367,162.2968016,385.3508673,-1124.425533,0
3586069030,6302.109648,6610.889716,-9726.156015,556.802873,164.7936754,201.4144922,187.2655403,365.3758763,-1105.282833,0
3586089019,6037.441018,6384.506486,-9473.139463,571.7841162,233.0415612,190.5947054,192.259288,365.3758763,-1124.425533,0
3586109008,5712.015123,6193.91178,-9155.20419,546.8153775,270.4946693,185.6009577,202.2467835,370.3696241,-1155.220311,0
3586128997,5447.346493,6013.30457,-8731.567923,505.200813,298.7925731,223.886357,177.2780448,360.3821286,-1145.232815,0
3586148986,5361.62049,6155.626381,-8595.072152,474.4060353,343.7363028,252.1842609,182.2717925,350.3946331,-1155.220311,0
3586168975,5210.975767,6213.05448,-8759.865827,417.8102276,362.8790024,258.0102999,177.2780448,340.4071376,-1206.822371,0
3586188964,5038.69147,6253.836753,-8760.698119,347.8977592,363.7112937,262.1717564,187.2655403,340.4071376,-1186.84738,0
3586208953,4737.402023,6188.085741,-8969.603232,305.4509034,364.543585,263.8363389,167.2905493,340.4071376,-1227.629653,0
3586228942,5022.045644,6435.276254,-8962.112611,278.8175822,357.0529634,277.9852909,162.2968016,340.4071376,-1186.84738,0
3586248931,5167.69662,6852.254191,-9095.279217,230.5446873,350.3946331,253.8488435,153.1415974,306.2831947,-1217.642157,0
3586268920,5231.783049,7095.283247,-9028.695914,168.1228406,302.1217383,237.2030177,158.1353451,330.4196421,-1176.027593,0
3586288909,5466.489193,7163.531133,-8917.168881,97.37808093,241.3644741,234.7061438,167.2905493,325.4258944,-1217.642157,0
3586308898,5486.464184,7146.885307,-8839.765791,23.30415612,178.1103361,218.8926093,162.2968016,335.4133899,-1238.44944,0
3586328887,5651.257859,7270.896709,-9015.379253,-39.94998192,123.1791109,200.5822009,158.1353451,325.4258944,-1227.629653,0
3586348876,5614.637042,7300.859196,-9137.726073,-69.91246836,49.10518611,183.1040838,143.1541019,325.4258944,-1186.84738,0
3586368865,5589.668304,7573.018448,-8780.67311,-75.73850739,-2.49687387,163.9613841,148.1478496,325.4258944,-1196.834875,0
3586388854,5729.49324,7735.315249,-8613.38256,-92.38433319,-17.47811709,156.4707625,153.1415974,321.2644379,-1217.642157,0
3586408843,5644.599529,7655.415285,-8825.616839,-111.5270329,-49.10518611,133.1666064,153.1415974,321.2644379,-1196.834875,0
3586428833,5583.009973,7572.186156,-8894.697016,-134.831189,-73.24163352,105.7009938,148.1478496,330.4196421,-1176.027593,0
3586448822,5557.208943,7169.357172,-9205.141667,-163.9613841,-87.39058545,87.39058545,143.1541019,311.2769425,-1206.822371,0
3586468811,5503.110009,6870.564599,-9327.488487,-208.9051138,-135.6634803,84.89371158,138.1603541,316.2706902,-1196.834875,0
3586488800,5531.407913,6792.329218,-9394.07179,-254.6811347,-176.4457535,85.72600287,143.1541019,325.4258944,-1227.629653,0
3586508789,5426.539211,6649.175116,-9488.120706,-286.3082038,-198.085327,68.24788578,153.1415974,335.4133899,-1186.015088,0
3586528778,5320.838217,6660.827194,-9366.606178,-297.1279905,-203.0790748,47.44060353,153.1415974,330.4196421,-1166.040097,0
3586548767,5310.01843,6531.822044,-9553.039427,-297.1279905,-175.6134622,43.27914708,143.1541019,330.4196421,-1176.027593,0
3586568756,5468.986067,6713.261545,-9541.387349,-299.6248644,-173.9488796,59.09268159,143.1541019,316.2706902,-1166.040097,0
3586588745,5615.469334,6910.514581,-9622.951895,-287.1404951,-173.1165883,78.23538126,143.1541019,335.4133899,-1166.040097,0
3586608734,5711.182832,6926.328115,-9865.980952,-243.0290567,-144.8186845,94.88120706,153.1415974,355.3883808,-1155.220311,0
3586628723,5820.212991,6916.34062,-10014.1288,-198.085327,-145.6509758,109.8624503,143.1541019,335.4133899,-1145.232815,0
